building_id,damage_grade
974761,0.5
150587,0.5
909403,0.5
35085,1.0
492252,0.5
573730,1.0
118572,0.5
759327,0.5
567471,0.5
541073,0.0
197006,0.5
937601,0.0
58520,0.5
716170,0.5
672190,0.5
930753,0.5
110167,1.0
156631,1.0
926286,1.0
199585,1.0
11781,1.0
453656,1.0
679026,1.0
110472,0.5
1042240,1.0
259043,1.0
1039012,0.5
77752,0.5
690498,0.5
364758,0.5
365783,0.0
515902,0.0
266037,0.0
511507,1.0
273932,0.5
998835,0.5
517881,1.0
151330,0.5
104948,1.0
250129,0.5
67354,0.5
693777,1.0
77946,0.5
92702,0.0
458915,0.5
34459,0.0
846216,1.0
924875,0.5
793155,0.0
682306,0.5
967008,0.5
630975,0.0
627110,1.0
1043545,0.5
455444,0.5
942945,0.5
746471,0.5
145689,1.0
819216,0.5
1048689,0.5
248593,1.0
793941,0.0
846798,0.0
981141,0.5
951154,0.5
630224,1.0
566820,1.0
804517,0.5
183698,0.5
99193,0.5
961642,0.5
1039244,0.5
369305,1.0
335573,0.5
14376,1.0
673180,1.0
975033,1.0
279755,1.0
419574,0.5
956095,0.5
999838,0.5
288085,0.0
382699,0.5
1036991,0.5
44724,0.5
952462,0.5
877743,0.5
823708,0.5
202027,1.0
875974,1.0
590097,0.5
758231,1.0
625963,0.5
455352,1.0
313352,0.5
217810,1.0
314370,1.0
958252,0.5
303971,1.0
190255,0.5
243971,1.0
77365,1.0
845452,0.5
33225,0.0
637673,1.0
14292,0.5
636538,1.0
222609,1.0
938370,1.0
783843,0.5
254762,0.5
970580,0.0
878025,0.5
252613,0.5
409547,0.5
281650,0.5
20246,0.5
652596,1.0
454248,0.5
237045,1.0
824109,0.5
645511,1.0
447369,0.5
660033,1.0
506797,1.0
710781,1.0
474891,0.5
907332,1.0
864817,0.5
248587,0.5
436645,0.5
346995,1.0
147702,0.5
827094,0.5
312354,0.5
511451,0.5
131270,1.0
60052,0.5
693994,0.5
362420,0.5
778231,0.5
730841,1.0
847665,1.0
460741,1.0
52495,0.5
344302,0.5
751634,0.5
981702,0.5
726986,0.5
653929,0.0
753907,0.5
268409,0.5
665320,0.5
117622,0.5
813930,0.5
476793,0.5
603295,0.5
541832,0.5
1028683,1.0
881416,1.0
540597,0.5
1052626,1.0
381661,0.5
424322,1.0
313216,1.0
76079,0.5
477924,0.5
709879,0.5
434881,0.5
31168,0.5
1007406,0.5
847549,0.5
465134,0.5
728598,1.0
27751,1.0
923244,0.5
916399,0.5
892679,0.5
900206,0.5
423687,1.0
602326,0.5
216427,0.5
10399,0.5
324072,0.5
843797,0.5
232939,0.5
241904,1.0
890541,0.5
325960,0.5
1040588,1.0
120166,1.0
170639,1.0
453885,0.5
327768,0.0
377215,0.5
603405,0.5
906831,1.0
9894,1.0
560619,0.5
744789,1.0
242443,0.5
1024482,0.0
901673,0.5
938936,0.5
768446,0.5
693008,0.5
959130,0.5
468209,0.5
700441,0.5
211295,0.5
90578,0.5
712783,0.5
263168,1.0
482081,1.0
334914,0.0
319013,0.5
869034,0.5
699622,0.5
813167,0.0
431137,0.5
306622,0.5
790041,1.0
313633,1.0
51903,0.5
66417,1.0
604556,0.5
93083,1.0
936430,0.0
181907,1.0
344670,0.5
261329,1.0
283118,1.0
91330,0.0
169088,0.5
684193,0.5
131164,0.5
749744,0.0
957175,0.5
68431,1.0
241203,1.0
316970,0.5
393392,0.5
572118,1.0
150810,1.0
427405,1.0
947854,0.5
1000192,0.5
934761,0.5
289683,0.5
569907,1.0
951907,0.5
4,0.5
18541,0.5
28303,0.5
72439,0.5
329326,1.0
45908,1.0
119986,0.5
969901,1.0
792040,0.5
717656,1.0
837429,0.5
720390,0.5
151385,0.0
626550,0.5
107898,0.5
845251,0.5
200182,0.5
237416,1.0
1002213,1.0
105734,0.5
994919,1.0
193730,0.5
52843,1.0
59681,0.0
371886,0.0
1041192,1.0
222920,0.5
972718,0.5
399877,0.5
764860,0.5
63959,0.5
436821,0.5
586000,0.5
97755,0.5
435213,0.0
161707,1.0
924451,1.0
929127,0.5
206615,0.0
487849,0.5
466169,1.0
124593,1.0
844834,1.0
435527,1.0
29219,0.0
555742,0.5
737050,0.5
769786,0.5
138853,0.5
657815,1.0
262241,0.5
249135,1.0
26007,0.5
268810,1.0
741769,0.5
918184,0.5
326317,0.5
219015,0.5
871586,0.5
42283,1.0
865677,0.5
916436,0.5
658925,0.5
832093,0.5
535693,0.5
996880,0.5
939479,0.5
663518,0.5
643930,1.0
333874,0.5
933624,0.5
768296,0.5
598668,0.5
286602,0.0
646733,1.0
8712,1.0
1044071,1.0
883901,1.0
352840,0.5
164992,1.0
911516,0.5
96362,1.0
1032265,0.5
912459,1.0
553159,0.5
595496,0.5
659211,0.5
120693,1.0
215809,1.0
110460,1.0
445439,0.5
974697,0.5
186680,0.5
6661,0.5
372443,0.5
85476,1.0
99689,1.0
971354,1.0
1046794,0.5
936680,1.0
503670,0.5
867155,0.0
916610,0.5
159910,1.0
866954,0.5
541639,0.5
334328,0.0
1014199,0.5
652691,0.0
3238,1.0
32192,0.5
506899,0.5
960709,1.0
675524,0.5
230664,0.5
135199,1.0
471700,0.5
590650,0.5
268847,1.0
884645,0.5
202024,1.0
524320,1.0
89208,0.5
178505,1.0
358992,0.5
48562,0.5
491298,1.0
576281,0.5
825843,0.5
79295,0.0
124241,0.5
756489,0.5
332256,0.5
14166,1.0
720788,1.0
596466,0.5
677325,0.5
871347,1.0
91182,1.0
299914,1.0
579746,0.5
795537,1.0
797459,1.0
505350,1.0
271253,0.5
940761,0.5
755088,1.0
226586,0.5
172738,0.5
179147,0.5
20632,0.0
598905,1.0
876315,1.0
743967,1.0
505051,0.5
88834,0.5
983863,0.5
843623,0.0
335917,0.5
289633,0.5
227920,0.0
536508,0.5
79463,1.0
843038,1.0
130680,1.0
467617,0.5
409179,0.5
1024595,0.5
26890,0.5
650109,0.5
1024815,1.0
466268,0.5
1004688,1.0
513454,0.5
237314,1.0
104083,1.0
865456,0.5
909749,1.0
906507,1.0
878703,1.0
382025,0.5
936052,1.0
158572,1.0
531453,0.5
840156,0.0
853221,0.5
181989,0.5
472140,0.5
785392,0.5
666859,0.5
544946,0.5
858582,1.0
414009,0.5
633119,0.5
485230,0.5
882440,0.5
43835,1.0
132766,0.5
351403,0.0
495654,0.5
767941,0.5
555072,0.5
840107,1.0
559424,1.0
831225,0.5
102209,0.5
445524,1.0
857731,0.5
457115,1.0
443905,0.0
314211,1.0
677483,0.5
619388,0.5
68150,0.0
496654,0.5
211156,0.5
699797,0.5
812556,0.5
642530,1.0
421355,0.0
642877,0.5
612379,0.5
762049,0.5
586458,0.5
619689,0.5
533337,1.0
209183,1.0
832038,0.5
106595,0.5
982770,0.5
728317,0.0
690813,0.5
438630,0.0
926208,0.5
566760,1.0
1004147,0.5
224309,1.0
745472,1.0
711612,0.5
778975,0.5
921588,0.5
210321,1.0
217199,0.5
752214,0.5
503012,1.0
499560,1.0
317104,1.0
461964,1.0
564028,0.5
691913,0.5
890877,1.0
782589,0.5
768986,0.5
1022339,0.5
669700,0.5
640398,0.5
555779,0.5
498637,0.0
886213,0.5
312212,1.0
738255,0.5
882827,0.5
938429,0.5
1014586,0.5
902358,0.0
44729,0.5
21118,0.5
263787,0.5
698101,0.5
1008286,1.0
987405,0.5
267439,1.0
736027,1.0
990518,0.0
517626,1.0
939762,0.5
950390,0.0
344312,1.0
643451,0.0
48779,0.5
435409,0.5
689576,1.0
286397,0.5
898919,1.0
1045797,0.5
922053,0.5
339307,1.0
285488,0.5
532848,0.5
984551,1.0
398640,0.5
268999,0.5
421879,0.5
140518,1.0
826662,0.5
372422,1.0
83102,1.0
449493,0.5
72273,0.5
436848,0.5
843014,1.0
697975,0.5
933995,0.5
186674,0.5
728163,0.0
355519,0.0
17797,0.5
147832,0.5
350321,0.5
824583,0.5
1014918,1.0
351783,0.5
62889,0.5
565492,0.5
958944,0.5
484130,1.0
616389,1.0
630686,0.5
158357,1.0
342240,1.0
725261,1.0
863013,0.5
407682,0.5
400984,1.0
937193,0.5
432489,0.5
721948,0.5
240165,0.5
984650,0.5
927195,1.0
632614,0.5
134254,0.5
123164,0.5
281289,0.5
474648,0.5
709007,0.5
725605,1.0
442467,0.5
441425,0.0
1001265,0.5
555281,0.5
333509,0.5
1011894,1.0
532860,0.5
301578,0.5
833905,0.5
1003001,0.5
356690,0.5
413616,0.5
550974,1.0
97211,0.5
982353,0.5
681746,0.5
969656,1.0
681284,0.5
256270,0.5
252752,1.0
83576,1.0
893989,1.0
731679,1.0
528138,1.0
863726,0.5
245827,0.0
996845,0.5
903210,0.5
1028971,0.5
6552,0.5
199713,1.0
570163,1.0
459066,1.0
648472,0.0
170522,0.5
277738,1.0
77062,0.5
744167,1.0
723624,1.0
867748,0.5
374439,0.0
362766,0.0
76396,0.5
916105,1.0
294970,0.5
820726,0.5
1034789,0.5
948490,1.0
562631,0.5
745158,0.5
683709,0.5
83808,0.5
1024399,1.0
286064,0.5
470357,1.0
627964,0.5
116067,1.0
330009,1.0
203867,0.5
453496,0.5
414149,1.0
694994,0.5
169052,1.0
375023,1.0
856653,0.5
471317,1.0
39280,1.0
800081,1.0
49728,1.0
756454,0.0
176690,0.5
421253,0.5
416556,0.5
222089,0.0
414331,0.5
70906,0.5
859825,0.5
468936,0.5
931211,1.0
161278,0.5
437754,1.0
917753,1.0
2616,1.0
956880,1.0
188688,0.5
656898,0.5
180523,0.5
768845,0.0
441726,0.5
471462,1.0
867394,0.5
566373,1.0
672660,1.0
423423,0.5
652441,0.5
1018016,1.0
352164,1.0
563660,0.5
375220,0.0
147853,0.5
96953,1.0
581961,0.5
570073,0.0
182754,0.5
713798,0.5
650744,0.0
565268,0.5
844804,1.0
1013689,1.0
130199,0.5
36726,0.5
916123,0.5
414275,0.5
469255,0.5
415481,0.5
736401,0.0
912176,0.5
10875,0.5
284037,0.0
929349,0.5
390363,0.5
562707,0.5
472523,0.5
318990,0.5
227669,1.0
652923,0.5
77860,1.0
729485,1.0
684906,1.0
13511,0.5
62087,0.0
246723,0.5
898090,0.5
512550,0.5
671359,0.5
410954,1.0
244936,0.5
275592,1.0
26768,0.5
372210,0.5
941119,1.0
367242,1.0
208841,1.0
209332,1.0
616555,0.5
586929,0.5
893931,0.5
806123,0.0
957724,1.0
162815,1.0
105476,0.5
446416,1.0
140954,1.0
1008546,0.5
332682,0.5
113815,0.5
864561,1.0
1051516,0.5
105949,0.5
234754,0.0
351748,0.5
572926,0.5
323244,1.0
260815,1.0
740806,1.0
794744,0.5
782760,0.5
367659,1.0
998345,0.5
1008642,1.0
610237,1.0
724314,1.0
368952,1.0
761877,0.5
265217,1.0
400465,0.5
513896,0.5
792302,0.5
783844,0.5
206463,0.5
332034,0.5
483016,0.5
638385,1.0
985697,1.0
787892,1.0
863208,0.5
120699,0.5
264851,0.5
1008338,1.0
428758,1.0
297362,0.5
602939,0.0
440849,0.5
258176,0.5
15785,0.5
608620,0.5
425405,0.5
531753,1.0
686052,0.5
792834,1.0
994666,1.0
28847,1.0
714992,0.0
109121,1.0
1012422,0.5
585434,0.5
855135,0.5
567382,1.0
502816,0.5
46087,1.0
866428,0.0
747228,1.0
791232,1.0
323132,1.0
714536,0.5
103150,0.5
362271,1.0
636850,0.5
553289,0.5
344440,0.0
372036,1.0
305167,0.5
725971,1.0
576776,0.5
105263,0.5
427614,0.5
6687,1.0
597851,0.5
718625,0.5
863640,0.5
1009447,1.0
373906,1.0
966501,1.0
210941,0.0
482739,0.5
899971,1.0
681056,0.5
1014472,1.0
749932,1.0
23219,0.0
53345,1.0
136213,0.5
605447,0.0
809060,0.5
652209,1.0
727837,1.0
1032990,0.0
897544,0.5
871528,0.5
1034863,0.5
1050709,0.5
377444,0.5
241234,1.0
1050484,1.0
687832,0.5
918091,1.0
242654,0.5
919892,1.0
595361,0.5
100219,1.0
60826,0.5
467543,1.0
854686,0.5
209536,0.5
66895,1.0
782275,0.5
113359,0.0
634782,0.5
233105,1.0
325459,0.5
667263,0.5
856149,1.0
740762,0.5
546810,1.0
996002,0.5
343237,0.5
970175,0.5
685126,0.5
821447,0.5
804977,1.0
545146,0.5
174569,1.0
172115,0.5
628448,0.5
201683,0.5
651179,1.0
271148,0.5
492369,0.5
715187,0.0
1012269,0.5
193801,0.5
643092,0.5
544815,0.5
648547,1.0
904407,0.5
730237,1.0
891875,1.0
833765,0.0
472184,0.0
1027380,1.0
163978,1.0
1033087,0.5
525601,1.0
184613,0.5
986403,1.0
600443,1.0
1024327,0.5
139073,0.5
922119,0.5
593816,1.0
952561,0.5
849100,1.0
905240,1.0
527830,0.5
940167,0.5
640143,0.0
1025055,0.5
838354,1.0
601338,1.0
536660,1.0
357747,0.5
338213,1.0
244497,0.5
462859,1.0
365917,0.5
815244,0.5
710900,0.5
553876,0.5
413019,0.5
206776,0.5
804600,0.5
860736,1.0
216138,1.0
211513,0.5
957494,1.0
922879,1.0
362812,1.0
346086,0.5
987702,0.5
743419,0.5
1032458,0.5
11476,0.5
514056,0.5
410874,0.5
526394,1.0
114029,0.0
939513,1.0
328666,0.5
564978,1.0
419271,0.5
359819,1.0
1031226,1.0
135290,1.0
216381,1.0
6964,1.0
500645,0.5
1052334,0.5
892078,0.0
1017197,1.0
257211,1.0
483806,0.5
256626,0.5
893873,1.0
51776,0.5
719257,1.0
529512,0.5
362185,0.5
719410,0.5
581682,0.5
382513,1.0
612411,1.0
37208,0.5
62516,1.0
226334,1.0
842563,0.5
276138,0.5
648646,1.0
460570,0.0
851490,0.5
572789,1.0
472997,0.5
366849,0.5
447628,1.0
441081,0.5
111857,1.0
331070,1.0
258364,0.0
456479,0.5
152017,0.5
173885,0.5
749187,0.5
529010,0.5
1051586,1.0
9092,0.5
164936,0.5
858286,0.5
636063,0.5
910761,0.5
27139,1.0
883432,0.5
567694,0.5
932516,1.0
827765,0.5
165795,0.5
71256,0.5
658233,1.0
397236,0.5
422641,0.5
130320,0.5
1006486,0.5
786014,1.0
915818,1.0
1004985,1.0
291376,0.5
335508,0.0
259747,0.5
36068,1.0
620972,0.5
40960,1.0
393792,0.5
155437,0.5
1043084,0.5
418043,1.0
601569,0.0
601916,1.0
849239,0.5
886298,1.0
643996,0.0
458626,0.5
359465,1.0
534947,0.5
551472,1.0
154041,1.0
259535,0.5
770653,0.5
999810,1.0
47964,1.0
790718,0.5
765287,0.5
371523,0.5
275987,0.5
267527,0.5
766411,1.0
283149,0.0
521259,0.5
282090,0.5
877949,0.5
78615,0.0
351875,0.0
820354,0.5
362713,0.5
387984,0.5
386874,0.5
41757,1.0
967617,0.5
63011,0.5
449138,0.5
44536,0.5
587483,0.0
159373,0.5
416725,0.0
249377,0.5
195807,1.0
274111,1.0
540470,0.5
28353,0.0
771548,1.0
127023,0.5
90487,0.5
791039,0.5
25631,1.0
146429,1.0
425716,1.0
254684,0.5
454294,0.5
716516,0.5
589956,0.0
129635,0.5
781353,0.5
838159,0.5
732746,0.5
807772,1.0
888446,1.0
912106,0.5
996701,0.0
6766,0.5
846116,1.0
854452,0.5
1002081,1.0
348066,0.5
902696,0.5
516884,0.5
254568,0.5
654604,1.0
747858,0.5
135181,0.5
358831,0.5
1034502,0.5
987171,1.0
547441,1.0
432320,1.0
386247,0.5
1040237,0.5
291492,1.0
636688,1.0
424076,0.5
218111,0.5
256534,0.5
769931,0.0
841695,0.5
759803,0.5
713806,1.0
188589,1.0
171889,1.0
428952,0.0
597625,0.5
561718,0.5
144706,1.0
866228,1.0
260659,1.0
668604,0.5
1033160,1.0
502417,0.5
1049075,0.5
442115,0.5
708310,1.0
182035,0.5
808934,1.0
655702,0.0
802228,0.5
563190,0.5
816039,0.5
44856,0.5
186499,1.0
493982,0.0
22560,1.0
857735,1.0
315186,0.5
650233,0.5
233094,1.0
620924,0.5
176303,0.5
195459,0.5
118650,0.5
497822,1.0
864420,1.0
340091,0.5
843805,0.5
24730,0.5
151515,0.5
420984,1.0
481076,0.5
431972,1.0
203749,1.0
519088,0.5
580624,1.0
548309,0.5
887315,1.0
1019013,0.5
147570,0.5
119073,1.0
375591,0.5
513488,0.0
675516,0.5
234997,1.0
1810,0.5
436751,0.5
558729,1.0
834786,0.5
17680,1.0
755592,0.5
235914,0.5
348712,0.5
628950,1.0
750798,0.5
177089,0.5
85006,0.5
886227,0.0
338078,0.5
882572,0.5
856075,0.0
641567,0.5
189994,0.5
640643,1.0
122184,1.0
295586,0.5
1009776,0.5
534004,1.0
920759,0.5
619768,0.0
279584,1.0
886109,0.5
158211,0.0
402564,1.0
302466,1.0
1039197,0.5
842838,0.5
309216,1.0
820522,0.0
641903,0.5
601783,0.5
128836,0.5
582147,1.0
767855,0.5
502840,0.5
655272,1.0
732559,1.0
585057,1.0
999533,1.0
437960,1.0
293153,1.0
182533,1.0
207424,0.5
283156,0.5
165015,0.5
686653,0.0
221396,0.0
407767,1.0
842290,0.5
115053,0.5
640648,1.0
215237,1.0
1051512,0.0
636332,0.5
916359,0.5
872467,0.5
277270,0.0
957630,0.0
418361,0.5
700392,0.5
908947,0.5
759543,1.0
181271,0.0
731208,0.5
107329,1.0
941110,1.0
216521,0.5
526884,0.5
388561,1.0
611997,0.5
1031128,1.0
103190,1.0
914896,0.5
687468,1.0
957221,0.5
868984,1.0
314757,0.5
840533,0.0
444696,1.0
455114,0.5
807799,1.0
911485,0.0
65318,1.0
144961,1.0
232354,0.5
819749,0.5
692991,1.0
830804,0.5
352607,0.5
629499,0.5
761754,1.0
516374,0.0
425775,0.5
478376,0.5
492722,0.5
1032034,0.5
601086,0.5
374044,1.0
1026032,0.5
254308,0.5
681884,0.5
105916,0.5
599553,1.0
26137,0.5
411028,0.5
767042,1.0
954522,0.5
524873,1.0
513416,0.5
256940,0.5
909742,0.5
676738,1.0
131414,0.5
488451,1.0
488733,0.5
448569,0.5
753513,0.5
526850,1.0
928692,1.0
90100,1.0
979943,1.0
34861,0.5
566846,0.5
193090,0.0
984478,0.5
484001,1.0
82020,0.5
684712,0.5
177218,0.0
763185,0.5
717570,1.0
126167,1.0
441609,1.0
143238,1.0
230792,0.5
168030,0.5
49114,1.0
426372,1.0
111325,0.5
592162,0.0
963392,1.0
620678,0.5
915496,0.5
204641,0.5
844855,1.0
403888,0.0
29399,1.0
379018,0.5
90254,1.0
584069,1.0
958588,1.0
507076,0.5
976577,0.5
241483,0.5
942912,0.5
199776,0.5
1017895,0.5
479144,0.5
925572,0.5
987820,1.0
893149,1.0
224570,0.5
444066,0.5
50314,0.5
802517,0.5
705561,0.5
502958,0.5
357388,0.5
485981,1.0
218181,1.0
453026,0.5
142012,0.0
972784,0.5
487197,0.0
680601,1.0
322868,0.5
799060,1.0
704538,0.5
592542,1.0
475335,0.5
799413,1.0
851449,1.0
59034,1.0
397989,1.0
984737,1.0
467538,0.5
529136,0.5
1029086,1.0
8151,0.5
474560,1.0
279389,0.5
942657,0.5
703043,1.0
269837,0.5
789232,0.5
585663,0.0
731098,1.0
989760,0.5
786323,0.5
1050226,0.5
371543,0.5
940473,0.5
46585,0.5
699706,1.0
622182,0.5
66698,0.5
234640,1.0
264912,0.5
742935,0.5
1033314,1.0
69566,0.5
87368,0.5
409608,0.5
682739,0.5
434799,1.0
458698,0.5
857726,0.5
237883,1.0
727019,0.5
471877,1.0
719836,0.5
787177,0.5
598458,1.0
136600,0.0
788837,0.5
910837,0.5
1035033,0.5
479870,1.0
945683,0.5
292485,0.5
525697,0.5
315787,1.0
477780,0.5
246763,0.5
134622,0.5
251382,1.0
174497,0.5
989183,0.5
376248,0.0
934627,1.0
144549,0.5
933726,1.0
367018,0.5
512688,0.5
123344,0.5
465152,0.5
900720,0.5
611283,1.0
327862,0.5
181219,0.5
912345,0.5
346010,0.5
1030269,0.5
384512,0.5
831780,0.5
1014772,1.0
333381,0.5
489425,0.5
17093,0.0
121199,0.5
140592,1.0
856567,1.0
740054,1.0
497482,1.0
72506,0.5
499633,0.5
447830,0.5
599004,1.0
364347,0.5
317092,0.0
622176,0.5
289555,0.5
907243,0.5
799708,0.5
448596,0.5
508434,1.0
297336,1.0
106467,0.0
772667,1.0
699277,1.0
435879,0.5
713704,1.0
128519,1.0
385266,0.5
654174,0.5
554068,0.0
828774,1.0
269590,1.0
339730,1.0
79306,0.5
431749,1.0
1001632,0.5
685753,0.5
899916,1.0
231968,0.5
589004,1.0
98416,0.5
835407,0.5
867241,1.0
815072,1.0
269723,0.5
651487,1.0
659106,0.5
545339,1.0
779818,1.0
100303,0.5
674439,0.0
708765,1.0
518986,0.5
753457,0.0
476824,0.5
1052767,0.5
938536,0.0
975175,1.0
867178,1.0
326571,1.0
1048710,1.0
47296,0.5
78356,0.5
171197,0.5
432111,0.5
1038507,0.5
829512,0.5
1050921,0.5
215822,0.5
110671,0.5
593648,0.5
64720,1.0
432090,0.0
65725,1.0
376967,0.5
607667,0.5
352067,1.0
610437,0.5
24140,0.5
431166,1.0
376610,0.5
395543,0.5
318756,0.5
721912,0.5
48548,0.5
195518,0.5
333327,0.5
191620,0.5
571909,0.5
965982,0.5
599198,1.0
451023,0.5
432118,1.0
673587,1.0
968249,0.5
987280,0.5
738416,0.5
524393,0.5
555017,0.5
672753,0.5
838385,1.0
235332,0.5
687259,0.5
629399,0.5
221120,0.5
471698,0.5
685885,0.5
251467,1.0
490527,1.0
900197,0.5
799541,1.0
165071,0.5
691807,0.5
815887,1.0
124425,1.0
825243,0.5
527214,0.5
579053,0.5
317968,0.5
307065,0.5
979251,1.0
896491,0.5
808685,0.5
745224,1.0
712736,0.5
847603,0.0
16447,1.0
42204,0.0
412686,0.5
728128,0.5
400456,0.5
309769,1.0
741244,0.5
234983,0.5
300400,0.5
591518,0.5
510695,0.0
966043,1.0
274084,1.0
455360,1.0
621354,1.0
395931,1.0
880926,0.5
521,0.5
180817,0.5
680183,0.0
177948,0.0
96663,0.5
904552,0.5
873577,0.5
669920,1.0
248637,1.0
227076,1.0
21064,1.0
1001886,1.0
597649,0.5
787592,1.0
162720,0.5
706012,1.0
321281,1.0
700909,0.5
997898,0.0
171818,1.0
660673,1.0
225969,0.0
244503,1.0
606031,0.5
879569,0.5
515652,0.5
182398,1.0
774410,0.0
984099,1.0
961047,0.5
1048144,1.0
587651,1.0
812885,0.5
464319,0.5
759038,0.5
157485,0.5
72529,1.0
764811,1.0
569834,1.0
900036,0.5
307926,1.0
603117,1.0
562574,1.0
497772,0.5
847045,0.5
1035613,0.5
307844,0.5
541524,0.5
204567,0.5
395204,1.0
178070,1.0
38399,1.0
340232,0.5
467536,0.5
731407,0.5
759923,1.0
63025,0.0
689705,0.5
894911,0.5
697314,0.5
629576,1.0
830236,0.5
214834,1.0
378823,0.5
240689,0.5
848660,0.5
958388,0.5
616088,0.5
569859,0.5
758782,0.5
416309,1.0
653764,1.0
1000158,0.0
230105,0.5
558921,0.5
281448,0.5
549895,1.0
216743,0.0
922516,0.5
450057,0.5
390197,0.5
397198,0.5
620964,1.0
556936,0.5
537749,0.5
511775,0.5
971322,0.5
311680,0.5
445382,1.0
57163,0.5
468276,1.0
783748,0.5
675909,0.5
22155,1.0
122278,0.5
179698,0.5
371125,1.0
260974,0.5
314606,0.5
27211,0.5
416842,0.5
473794,1.0
707485,0.5
148042,0.5
343317,0.0
565729,0.5
251484,0.5
626362,0.5
564787,1.0
221356,0.5
761331,0.5
281141,1.0
693271,0.0
507936,0.5
3429,1.0
286994,0.5
39770,1.0
514904,0.5
255974,1.0
211558,0.5
899179,0.0
978971,1.0
926117,1.0
576385,0.5
230287,0.5
35485,1.0
550111,1.0
955468,0.5
733328,0.5
815556,0.5
872486,1.0
961446,0.5
997653,0.5
886362,1.0
30858,0.5
899564,0.5
154450,0.5
556425,0.5
822277,0.5
903152,0.5
135814,1.0
483077,1.0
492884,0.5
257609,0.5
772935,0.5
281099,1.0
297751,0.5
684741,0.5
1041981,0.5
447730,1.0
822020,1.0
1000522,0.5
681660,0.5
767742,0.5
536277,1.0
450840,0.5
976575,0.5
256356,0.5
468222,0.0
850377,0.5
492024,0.5
34545,1.0
226411,1.0
302787,0.5
504987,1.0
460279,0.5
1023599,1.0
192890,1.0
50212,1.0
754889,0.5
41051,1.0
113752,1.0
731418,0.5
179142,0.5
800926,1.0
499599,1.0
29319,0.5
793407,1.0
935941,0.5
250183,0.5
1028593,0.5
817425,0.5
762434,0.5
127666,0.5
502989,1.0
179394,1.0
525117,0.5
217916,0.5
474337,0.5
112748,0.5
194353,0.0
155942,0.5
448408,1.0
147630,0.5
382777,0.5
107983,0.5
598222,0.5
858948,0.0
688584,0.5
679587,0.0
610422,0.5
792940,0.5
770310,1.0
664830,0.0
592307,0.5
20378,0.0
103091,1.0
660588,1.0
734033,1.0
932036,0.5
481493,0.5
481494,0.0
174563,0.5
133122,1.0
489811,1.0
54176,1.0
249831,0.5
928105,0.5
816500,1.0
49754,1.0
924391,0.5
287168,1.0
1014722,1.0
834605,1.0
365672,0.5
582164,0.5
543350,1.0
676580,1.0
998190,0.5
557287,0.5
345085,0.0
311552,1.0
528942,0.5
765833,0.5
94492,1.0
619287,0.0
582129,0.5
902113,1.0
571206,0.5
269296,0.0
95201,0.5
271582,0.5
301285,1.0
653249,0.5
254958,1.0
979995,1.0
740111,0.5
826572,0.5
595711,1.0
229322,1.0
941681,1.0
378548,0.0
425143,0.5
306752,0.5
159015,0.0
332596,0.5
665065,0.5
1017699,0.5
189052,0.0
743127,1.0
809412,0.0
1036030,0.5
614836,0.5
978149,0.5
478052,1.0
389809,0.5
853050,0.0
627344,0.5
920580,0.5
819184,0.5
762329,1.0
370594,1.0
311074,0.5
225497,0.5
93140,0.5
456549,0.5
472396,1.0
353307,0.5
1021315,1.0
620065,0.5
18450,0.5
440966,1.0
650381,1.0
148954,0.5
684244,0.5
358518,0.5
697205,0.5
115733,1.0
340603,0.5
208231,0.5
812120,1.0
47352,0.5
131248,0.5
17247,0.5
538310,0.5
719944,0.5
524879,0.5
78675,1.0
73579,1.0
442458,1.0
868341,0.5
741585,0.5
470528,1.0
100510,1.0
647348,0.5
797079,0.5
825161,0.5
883838,0.5
101431,1.0
755670,0.5
485340,1.0
96428,0.5
448406,0.0
469299,0.5
867653,1.0
533197,0.5
970138,1.0
478890,0.5
616498,0.5
834226,0.0
366612,0.5
687222,0.5
610311,1.0
252915,0.5
779427,0.5
407484,1.0
209156,1.0
738985,1.0
328917,1.0
774336,0.5
329127,1.0
57468,0.5
14558,0.0
491955,0.5
478494,0.5
224503,0.5
45890,1.0
1051455,0.5
972486,1.0
764959,0.0
303170,1.0
761687,0.5
347636,0.0
888581,0.5
903163,1.0
640196,1.0
425670,0.5
546525,1.0
765580,1.0
921729,1.0
930378,0.5
41180,0.5
851990,0.5
28959,1.0
33468,0.5
182205,0.5
354447,0.5
559297,1.0
450269,0.5
528367,1.0
552391,0.5
846604,0.5
1012718,0.5
1017316,0.5
902275,0.5
416507,0.5
590724,0.5
909353,0.5
611164,1.0
226393,0.5
427808,1.0
1028477,0.5
477572,0.5
426767,1.0
702021,0.0
1000364,1.0
363924,0.5
853015,0.5
1040077,0.5
127909,0.5
546247,0.5
1146,0.5
562051,1.0
489034,0.5
1017209,0.0
272884,0.5
520769,0.5
659949,0.5
67833,0.5
606169,1.0
98409,0.5
805941,1.0
1048612,1.0
273102,0.5
689734,1.0
726252,1.0
305829,0.0
743299,1.0
968842,1.0
400145,0.5
1007921,1.0
733964,1.0
782087,0.5
339944,1.0
844135,1.0
175763,1.0
633474,0.5
419714,0.5
121129,1.0
377600,0.5
367287,0.5
940746,0.5
593185,0.5
346552,1.0
468879,0.5
59996,0.5
734117,1.0
827120,0.0
679333,1.0
539930,0.5
835167,0.5
405324,0.5
666805,0.5
467203,0.5
608729,0.5
32978,0.5
184848,0.5
